business_id,score,date,type,new_date,year
78370,100,20160410,routine,2016-04-10,2016
78370,100,20160814,routine,2016-08-14,2016
78370,100,20150419,routine,2015-04-19,2015
78371,98,20170919,routine,2017-09-19,2017
78371,96,20160814,routine,2016-08-14,2016
78371,100,20161011,routine,2016-10-11,2016
78371,89,20170424,routine,2017-04-24,2017
78372,100,20160410,routine,2016-04-10,2016
78372,96,20150830,routine,2015-08-30,2015
78372,96,20150419,routine,2015-04-19,2015
78372,91,20160814,routine,2016-08-14,2016
78372,98,20161011,routine,2016-10-11,2016
78373,100,20170919,routine,2017-09-19,2017
78373,96,20160410,routine,2016-04-10,2016
78374,96,20160410,routine,2016-04-10,2016
78374,100,20150830,routine,2015-08-30,2015
78374,96,20160814,routine,2016-08-14,2016
78374,96,20161011,routine,2016-10-11,2016
78375,100,20160410,routine,2016-04-10,2016
78375,100,20170424,routine,2017-04-24,2017
78375,100,20150419,routine,2015-04-19,2015
78375,100,20170919,routine,2017-09-19,2017
78389,94,20150310,routine,2015-03-10,2015
78389,81,20161220,routine,2016-12-20,2016
78390,89,20160505,routine,2016-05-05,2016
78390,93,20161028,routine,2016-10-28,2016
78390,93,20171205,routine,2017-12-05,2017
78403,100,20160212,routine,2016-02-12,2016
78403,94,20170504,routine,2017-05-04,2017
78405,85,20170808,routine,2017-08-08,2017
78405,100,20150311,routine,2015-03-11,2015
78406,86,20170125,routine,2017-01-25,2017
78406,89,20150911,routine,2015-09-11,2015
78408,94,20150623,routine,2015-06-23,2015
78408,96,20170113,routine,2017-01-13,2017
78408,90,20171211,routine,2017-12-11,2017
78425,90,20171006,routine,2017-10-06,2017
78425,68,20160527,routine,2016-05-27,2016
78426,100,20151209,routine,2015-12-09,2015
78426,81,20161207,routine,2016-12-07,2016
78426,79,20180103,routine,2018-01-03,2018
78452,86,20160606,routine,2016-06-06,2016
78452,86,20161121,routine,2016-11-21,2016
78452,78,20171114,routine,2017-11-14,2017
78472,90,20171031,routine,2017-10-31,2017
78472,96,20161116,routine,2016-11-16,2016
78472,94,20150601,routine,2015-06-01,2015
78472,92,20160506,routine,2016-05-06,2016
78481,100,20150318,routine,2015-03-18,2015
78481,85,20170530,routine,2017-05-30,2017
78489,94,20151118,routine,2015-11-18,2015
78489,94,20160922,routine,2016-09-22,2016
78489,93,20170826,routine,2017-08-26,2017
78489,89,20170217,routine,2017-02-17,2017
78501,90,20150909,routine,2015-09-09,2015
78501,90,20161220,routine,2016-12-20,2016
78516,88,20160523,routine,2016-05-23,2016
78528,92,20171208,routine,2017-12-08,2017
78528,93,20161220,routine,2016-12-20,2016
78528,83,20160617,routine,2016-06-17,2016
78531,90,20170120,routine,2017-01-20,2017
78531,96,20150610,routine,2015-06-10,2015
78536,100,20170317,routine,2017-03-17,2017
78544,90,20161025,routine,2016-10-25,2016
78545,94,20160718,routine,2016-07-18,2016
78545,94,20170307,routine,2017-03-07,2017
78545,94,20171003,routine,2017-10-03,2017
78545,94,20160128,routine,2016-01-28,2016
78555,100,20171103,routine,2017-11-03,2017
78555,100,20161221,routine,2016-12-21,2016
78555,94,20160622,routine,2016-06-22,2016
78555,100,20150622,routine,2015-06-22,2015
78579,94,20150129,routine,2015-01-29,2015
78579,96,20170628,routine,2017-06-28,2017
78579,96,20160914,routine,2016-09-14,2016
78601,82,20171003,routine,2017-10-03,2017
78601,91,20170103,routine,2017-01-03,2017
78601,94,20151104,routine,2015-11-04,2015
78604,90,20170209,routine,2017-02-09,2017
78604,80,20151001,routine,2015-10-01,2015
78619,92,20171114,routine,2017-11-14,2017
78619,85,20160421,routine,2016-04-21,2016
78621,86,20160718,routine,2016-07-18,2016
78621,90,20150710,routine,2015-07-10,2015
78621,86,20180108,routine,2018-01-08,2018
78642,86,20160629,routine,2016-06-29,2016
78645,92,20160719,routine,2016-07-19,2016
78645,88,20170803,routine,2017-08-03,2017
78645,94,20151223,routine,2015-12-23,2015
78653,93,20160814,routine,2016-08-14,2016
78653,100,20150419,routine,2015-04-19,2015
78653,100,20160410,routine,2016-04-10,2016
78653,96,20170424,routine,2017-04-24,2017
78653,100,20150830,routine,2015-08-30,2015
78656,93,20150830,routine,2015-08-30,2015
78656,93,20170919,routine,2017-09-19,2017
78656,98,20170424,routine,2017-04-24,2017
78656,93,20160410,routine,2016-04-10,2016
78656,100,20161011,routine,2016-10-11,2016
78656,100,20150419,routine,2015-04-19,2015
78656,100,20160814,routine,2016-08-14,2016
78662,81,20160301,routine,2016-03-01,2016
78662,76,20160913,routine,2016-09-13,2016
78662,98,20150707,routine,2015-07-07,2015
78663,92,20150212,routine,2015-02-12,2015
78663,92,20160802,routine,2016-08-02,2016
78668,96,20160822,routine,2016-08-22,2016
78668,94,20170314,routine,2017-03-14,2017
78669,92,20160824,routine,2016-08-24,2016
78669,94,20170314,routine,2017-03-14,2017
78670,94,20171004,routine,2017-10-04,2017
78670,98,20161206,routine,2016-12-06,2016
78670,98,20150127,routine,2015-01-27,2015
78670,92,20160627,routine,2016-06-27,2016
78698,89,20150709,routine,2015-07-09,2015
78698,71,20160523,routine,2016-05-23,2016
78698,86,20170110,routine,2017-01-10,2017
78698,85,20180109,routine,2018-01-09,2018
78699,90,20160611,routine,2016-06-11,2016
78699,94,20151017,routine,2015-10-17,2015
78705,90,20171005,routine,2017-10-05,2017
78705,80,20160419,routine,2016-04-19,2016
78705,88,20160826,routine,2016-08-26,2016
78706,79,20161011,routine,2016-10-11,2016
78706,83,20171205,routine,2017-12-05,2017
78706,83,20160321,routine,2016-03-21,2016
78709,92,20171101,routine,2017-11-01,2017
78709,94,20160504,routine,2016-05-04,2016
78722,86,20160930,routine,2016-09-30,2016
78722,90,20150603,routine,2015-06-03,2015
78724,100,20171212,routine,2017-12-12,2017
78724,96,20160205,routine,2016-02-05,2016
78724,96,20160818,routine,2016-08-18,2016
78727,88,20160629,routine,2016-06-29,2016
78727,96,20171115,routine,2017-11-15,2017
78742,100,20160711,routine,2016-07-11,2016
78742,100,20160512,routine,2016-05-12,2016
78747,90,20160217,routine,2016-02-17,2016
78747,80,20170630,routine,2017-06-30,2017
78747,90,20150304,routine,2015-03-04,2015
78747,88,20171116,routine,2017-11-16,2017
78749,66,20161031,routine,2016-10-31,2016
78749,92,20170912,routine,2017-09-12,2017
78749,89,20170919,routine,2017-09-19,2017
78749,98,20150828,routine,2015-08-28,2015
78756,100,20171004,routine,2017-10-04,2017
78756,91,20161108,routine,2016-11-08,2016
78756,90,20160519,routine,2016-05-19,2016
78762,98,20161003,routine,2016-10-03,2016
78762,98,20150504,routine,2015-05-04,2015
78762,94,20171107,routine,2017-11-07,2017
78769,96,20170920,routine,2017-09-20,2017
78769,100,20170321,routine,2017-03-21,2017
78769,83,20150406,routine,2015-04-06,2015
78769,100,20150415,routine,2015-04-15,2015
78779,88,20170217,routine,2017-02-17,2017
78779,100,20150402,routine,2015-04-02,2015
78779,72,20160303,routine,2016-03-03,2016
78781,80,20160328,routine,2016-03-28,2016
78781,85,20160811,routine,2016-08-11,2016
78781,89,20170123,routine,2017-01-23,2017
78793,96,20150619,routine,2015-06-19,2015
78793,98,20160225,routine,2016-02-25,2016
78794,98,20170120,routine,2017-01-20,2017
78819,100,20160830,routine,2016-08-30,2016
78819,100,20171205,routine,2017-12-05,2017
78835,86,20160722,routine,2016-07-22,2016
78835,83,20170802,routine,2017-08-02,2017
78844,85,20161017,routine,2016-10-17,2016
78844,80,20171010,routine,2017-10-10,2017
78844,100,20150311,routine,2015-03-11,2015
78844,81,20160303,routine,2016-03-03,2016
78852,88,20151230,routine,2015-12-30,2015
78852,92,20160901,routine,2016-09-01,2016
78852,89,20171207,routine,2017-12-07,2017
78860,91,20160818,routine,2016-08-18,2016
78860,98,20150622,routine,2015-06-22,2015
78865,77,20160524,routine,2016-05-24,2016
78865,70,20171023,routine,2017-10-23,2017
78903,98,20161007,routine,2016-10-07,2016
78903,85,20170809,routine,2017-08-09,2017
78903,96,20160330,routine,2016-03-30,2016
78903,96,20150304,routine,2015-03-04,2015
78911,93,20160317,routine,2016-03-17,2016
78911,92,20180105,routine,2018-01-05,2018
78911,94,20161005,routine,2016-10-05,2016
78927,82,20151223,routine,2015-12-23,2015
78927,93,20161223,routine,2016-12-23,2016
78928,96,20170124,routine,2017-01-24,2017
78934,96,20150319,routine,2015-03-19,2015
78934,94,20150930,routine,2015-09-30,2015
78934,83,20160624,routine,2016-06-24,2016
78934,92,20170331,routine,2017-03-31,2017
78941,83,20160706,routine,2016-07-06,2016
78946,100,20161018,routine,2016-10-18,2016
78962,84,20150213,routine,2015-02-13,2015
78962,92,20160901,routine,2016-09-01,2016
78963,66,20160209,routine,2016-02-09,2016
78963,88,20160705,routine,2016-07-05,2016
78965,81,20170626,routine,2017-06-26,2017
78965,77,20150305,routine,2015-03-05,2015
78969,89,20151020,routine,2015-10-20,2015
78969,96,20150130,routine,2015-01-30,2015
78981,91,20160606,routine,2016-06-06,2016
78981,94,20170209,routine,2017-02-09,2017
78983,94,20171219,routine,2017-12-19,2017
78983,94,20160602,routine,2016-06-02,2016
78985,91,20160406,routine,2016-04-06,2016
78985,96,20160812,routine,2016-08-12,2016
78985,91,20160405,routine,2016-04-05,2016
78985,88,20170906,routine,2017-09-06,2017
78988,100,20170725,routine,2017-07-25,2017
78988,100,20160517,routine,2016-05-17,2016
78988,100,20150318,routine,2015-03-18,2015
78996,96,20161228,routine,2016-12-28,2016
78996,98,20170808,routine,2017-08-08,2017
78996,98,20150429,routine,2015-04-29,2015
78996,94,20160504,routine,2016-05-04,2016
79000,100,20161011,routine,2016-10-11,2016
79000,100,20160814,routine,2016-08-14,2016
79000,100,20170919,routine,2017-09-19,2017
79000,88,20160520,routine,2016-05-20,2016
79003,100,20170919,routine,2017-09-19,2017
79003,96,20150419,routine,2015-04-19,2015
79003,100,20160410,routine,2016-04-10,2016
79005,96,20170919,routine,2017-09-19,2017
79005,100,20170424,routine,2017-04-24,2017
79005,100,20160410,routine,2016-04-10,2016
79005,100,20150419,routine,2015-04-19,2015
79006,100,20160410,routine,2016-04-10,2016
79006,92,20150419,routine,2015-04-19,2015
79008,100,20160814,routine,2016-08-14,2016
79008,100,20150419,routine,2015-04-19,2015
79008,100,20170424,routine,2017-04-24,2017
79009,100,20160814,routine,2016-08-14,2016
79009,100,20161011,routine,2016-10-11,2016
79009,100,20170919,routine,2017-09-19,2017
79010,92,20170919,routine,2017-09-19,2017
79010,98,20160410,routine,2016-04-10,2016
79011,96,20150419,routine,2015-04-19,2015
79011,96,20160410,routine,2016-04-10,2016
79012,100,20160410,routine,2016-04-10,2016
79012,96,20170919,routine,2017-09-19,2017
79025,96,20150126,routine,2015-01-26,2015
79025,92,20160217,routine,2016-02-17,2016
79025,96,20161011,routine,2016-10-11,2016
79025,92,20170928,routine,2017-09-28,2017
79050,86,20160502,routine,2016-05-02,2016
79050,90,20161019,routine,2016-10-19,2016
79050,88,20180103,routine,2018-01-03,2018
79050,81,20170621,routine,2017-06-21,2017
79050,87,20151204,routine,2015-12-04,2015
79052,85,20150312,routine,2015-03-12,2015
79052,79,20170223,routine,2017-02-23,2017
79052,90,20151021,routine,2015-10-21,2015
79053,71,20170717,routine,2017-07-17,2017
79053,90,20150306,routine,2015-03-06,2015
79053,83,20160526,routine,2016-05-26,2016
79058,100,20150326,routine,2015-03-26,2015
79069,92,20160708,routine,2016-07-08,2016
79069,92,20170821,routine,2017-08-21,2017
79069,92,20151217,routine,2015-12-17,2015
79117,98,20150522,routine,2015-05-22,2015
79121,100,20151210,routine,2015-12-10,2015
79121,92,20170103,routine,2017-01-03,2017
79125,94,20171221,routine,2017-12-21,2017
79125,90,20151112,routine,2015-11-12,2015
79125,94,20160405,routine,2016-04-05,2016
79125,96,20161007,routine,2016-10-07,2016
79125,94,20170417,routine,2017-04-17,2017
79125,98,20170726,routine,2017-07-26,2017
79132,100,20161027,routine,2016-10-27,2016
79132,100,20150611,routine,2015-06-11,2015
79138,89,20160621,routine,2016-06-21,2016
79138,90,20170620,routine,2017-06-20,2017
79145,90,20160810,routine,2016-08-10,2016
79145,94,20171003,routine,2017-10-03,2017
79145,81,20151019,routine,2015-10-19,2015
79156,100,20151116,routine,2015-11-16,2015
79156,94,20161228,routine,2016-12-28,2016
79186,96,20160413,routine,2016-04-13,2016
79186,90,20170630,routine,2017-06-30,2017
79193,98,20170503,routine,2017-05-03,2017
79193,93,20160502,routine,2016-05-02,2016
79193,94,20161025,routine,2016-10-25,2016
79196,79,20170223,routine,2017-02-23,2017
79196,84,20160614,routine,2016-06-14,2016
79198,96,20161013,routine,2016-10-13,2016
79198,98,20160414,routine,2016-04-14,2016
79198,100,20151009,routine,2015-10-09,2015
79206,68,20170908,routine,2017-09-08,2017
79206,71,20160830,routine,2016-08-30,2016
79212,85,20170731,routine,2017-07-31,2017
79212,92,20160914,routine,2016-09-14,2016
79212,90,20150304,routine,2015-03-04,2015
79214,96,20161103,routine,2016-11-03,2016
79214,96,20171103,routine,2017-11-03,2017
79217,96,20170606,routine,2017-06-06,2017
79217,98,20160920,routine,2016-09-20,2016
79218,100,20170829,routine,2017-08-29,2017
79219,89,20151019,routine,2015-10-19,2015
79219,100,20160405,routine,2016-04-05,2016
79219,100,20170717,routine,2017-07-17,2017
79220,98,20171002,routine,2017-10-02,2017
79220,100,20160414,routine,2016-04-14,2016
79220,98,20160929,routine,2016-09-29,2016
79246,100,20150513,routine,2015-05-13,2015
79246,100,20160927,routine,2016-09-27,2016
79248,71,20170919,routine,2017-09-19,2017
79248,75,20160726,routine,2016-07-26,2016
79248,74,20150610,routine,2015-06-10,2015
79272,68,20180108,routine,2018-01-08,2018
79272,77,20150212,routine,2015-02-12,2015
79272,70,20160929,routine,2016-09-29,2016
79272,68,20160720,routine,2016-07-20,2016
79296,96,20160127,routine,2016-01-27,2016
79296,94,20150225,routine,2015-02-25,2015
79296,87,20171013,routine,2017-10-13,2017
79296,94,20160809,routine,2016-08-09,2016
79299,90,20160205,routine,2016-02-05,2016
79299,78,20170629,routine,2017-06-29,2017
79299,87,20160809,routine,2016-08-09,2016
79329,94,20160714,routine,2016-07-14,2016
79329,96,20170901,routine,2017-09-01,2017
79334,84,20150408,routine,2015-04-08,2015
79334,87,20170321,routine,2017-03-21,2017
79345,88,20170522,routine,2017-05-22,2017
79345,83,20150202,routine,2015-02-02,2015
79345,85,20150831,routine,2015-08-31,2015
79346,100,20160610,routine,2016-06-10,2016
79346,100,20160115,routine,2016-01-15,2016
79346,100,20161207,routine,2016-12-07,2016
79346,100,20170705,routine,2017-07-05,2017
79346,100,20171130,routine,2017-11-30,2017
79347,96,20160919,routine,2016-09-19,2016
79366,74,20160226,routine,2016-02-26,2016
79366,96,20171113,routine,2017-11-13,2017
79366,92,20161114,routine,2016-11-14,2016
79366,66,20160706,routine,2016-07-06,2016
79368,100,20170809,routine,2017-08-09,2017
79390,81,20170110,routine,2017-01-10,2017
79390,82,20151019,routine,2015-10-19,2015
79390,88,20150318,routine,2015-03-18,2015
79401,94,20160418,routine,2016-04-18,2016
79401,96,20161019,routine,2016-10-19,2016
79401,92,20171010,routine,2017-10-10,2017
79406,85,20150818,routine,2015-08-18,2015
79406,87,20160412,routine,2016-04-12,2016
79407,100,20170808,routine,2017-08-08,2017
79407,100,20161227,routine,2016-12-27,2016
79407,100,20151027,routine,2015-10-27,2015
79407,100,20160701,routine,2016-07-01,2016
79407,100,20150204,routine,2015-02-04,2015
79410,90,20171019,routine,2017-10-19,2017
79410,92,20160823,routine,2016-08-23,2016
79412,100,20150302,routine,2015-03-02,2015
79412,96,20160506,routine,2016-05-06,2016
79412,98,20170818,routine,2017-08-18,2017
79414,81,20180111,routine,2018-01-11,2018
79414,67,20161017,routine,2016-10-17,2016
79414,77,20160203,routine,2016-02-03,2016
79415,82,20171214,routine,2017-12-14,2017
79415,88,20160613,routine,2016-06-13,2016
79415,84,20161121,routine,2016-11-21,2016
79427,85,20160706,routine,2016-07-06,2016
79427,85,20170504,routine,2017-05-04,2017
79427,88,20150303,routine,2015-03-03,2015
79430,70,20160608,routine,2016-06-08,2016
79430,63,20170830,routine,2017-08-30,2017
79432,90,20170627,routine,2017-06-27,2017
79433,91,20160829,routine,2016-08-29,2016
79433,92,20171106,routine,2017-11-06,2017
79434,100,20150608,routine,2015-06-08,2015
79491,96,20170901,routine,2017-09-01,2017
79498,94,20160829,routine,2016-08-29,2016
79520,85,20171115,routine,2017-11-15,2017
79520,86,20161012,routine,2016-10-12,2016
79520,90,20150810,routine,2015-08-10,2015
79525,90,20180105,routine,2018-01-05,2018
79525,94,20151028,routine,2015-10-28,2015
79525,92,20160509,routine,2016-05-09,2016
79525,96,20161019,routine,2016-10-19,2016
79525,92,20161215,routine,2016-12-15,2016
79525,93,20170823,routine,2017-08-23,2017
79528,86,20170802,routine,2017-08-02,2017
79528,73,20160311,routine,2016-03-11,2016
79528,76,20150309,routine,2015-03-09,2015
79543,100,20150424,routine,2015-04-24,2015
79563,83,20170913,routine,2017-09-13,2017
79564,94,20170828,routine,2017-08-28,2017
79564,98,20150505,routine,2015-05-05,2015
79564,93,20161220,routine,2016-12-20,2016
79564,100,20160613,routine,2016-06-13,2016
79565,80,20160204,routine,2016-02-04,2016
79565,90,20160824,routine,2016-08-24,2016
79565,92,20171108,routine,2017-11-08,2017
79586,98,20150419,routine,2015-04-19,2015
79586,100,20150830,routine,2015-08-30,2015
79586,100,20160410,routine,2016-04-10,2016
79586,100,20160814,routine,2016-08-14,2016
79586,96,20170424,routine,2017-04-24,2017
79586,100,20170919,routine,2017-09-19,2017
79587,98,20150419,routine,2015-04-19,2015
79587,82,20170424,routine,2017-04-24,2017
79587,96,20160814,routine,2016-08-14,2016
79587,100,20150830,routine,2015-08-30,2015
79587,100,20170919,routine,2017-09-19,2017
79587,100,20160410,routine,2016-04-10,2016
79588,96,20170919,routine,2017-09-19,2017
79588,98,20150419,routine,2015-04-19,2015
79588,98,20160410,routine,2016-04-10,2016
79588,85,20170424,routine,2017-04-24,2017
79589,93,20150830,routine,2015-08-30,2015
79589,100,20170919,routine,2017-09-19,2017
79589,100,20150419,routine,2015-04-19,2015
79589,100,20160814,routine,2016-08-14,2016
79589,87,20170424,routine,2017-04-24,2017
79589,94,20160410,routine,2016-04-10,2016
79595,100,20171113,routine,2017-11-13,2017
79595,100,20150910,routine,2015-09-10,2015
79595,93,20160506,routine,2016-05-06,2016
79598,70,20170313,routine,2017-03-13,2017
79599,90,20151019,routine,2015-10-19,2015
79599,92,20160803,routine,2016-08-03,2016
79599,92,20171114,routine,2017-11-14,2017
79607,94,20150408,routine,2015-04-08,2015
79607,100,20170325,routine,2017-03-25,2017
79626,93,20161006,routine,2016-10-06,2016
79626,92,20160428,routine,2016-04-28,2016
79626,86,20171108,routine,2017-11-08,2017
79632,93,20150902,routine,2015-09-02,2015
79632,94,20160907,routine,2016-09-07,2016
79632,85,20170303,routine,2017-03-03,2017
79632,74,20171025,routine,2017-10-25,2017
79632,89,20160322,routine,2016-03-22,2016
79654,77,20160614,routine,2016-06-14,2016
79654,76,20170831,routine,2017-08-31,2017
79660,96,20160422,routine,2016-04-22,2016
79660,96,20161031,routine,2016-10-31,2016
79661,100,20171206,routine,2017-12-06,2017
79661,94,20160602,routine,2016-06-02,2016
79667,80,20170815,routine,2017-08-15,2017
79667,83,20160510,routine,2016-05-10,2016
79704,83,20160623,routine,2016-06-23,2016
79729,84,20150803,routine,2015-08-03,2015
79729,72,20160219,routine,2016-02-19,2016
79729,77,20170620,routine,2017-06-20,2017
79729,73,20161018,routine,2016-10-18,2016
79750,92,20150203,routine,2015-02-03,2015
79750,94,20151023,routine,2015-10-23,2015
79750,100,20170217,routine,2017-02-17,2017
79753,94,20161014,routine,2016-10-14,2016
79753,96,20150304,routine,2015-03-04,2015
79756,88,20151217,routine,2015-12-17,2015
79756,92,20160708,routine,2016-07-08,2016
79756,94,20161214,routine,2016-12-14,2016
79756,87,20171012,routine,2017-10-12,2017
79782,92,20160503,routine,2016-05-03,2016
79782,87,20161107,routine,2016-11-07,2016
79782,94,20150922,routine,2015-09-22,2015
79782,94,20170801,routine,2017-08-01,2017
79783,96,20160614,routine,2016-06-14,2016
79794,89,20170809,routine,2017-08-09,2017
79801,88,20170830,routine,2017-08-30,2017
79801,87,20160613,routine,2016-06-13,2016
79804,92,20160518,routine,2016-05-18,2016
79805,94,20160902,routine,2016-09-02,2016
79805,94,20160328,routine,2016-03-28,2016
79805,92,20151117,routine,2015-11-17,2015
79805,92,20170828,routine,2017-08-28,2017
79805,96,20170302,routine,2017-03-02,2017
79821,75,20170612,routine,2017-06-12,2017
79821,79,20150721,routine,2015-07-21,2015
79829,100,20150217,routine,2015-02-17,2015
79829,90,20161207,routine,2016-12-07,2016
79851,96,20160830,routine,2016-08-30,2016
79858,100,20170809,routine,2017-08-09,2017
79858,93,20160129,routine,2016-01-29,2016
79858,89,20160914,routine,2016-09-14,2016
79858,96,20160802,routine,2016-08-02,2016
79905,100,20150419,routine,2015-04-19,2015
79905,100,20150830,routine,2015-08-30,2015
79905,100,20170424,routine,2017-04-24,2017
79905,100,20161011,routine,2016-10-11,2016
79905,100,20170919,routine,2017-09-19,2017
79905,96,20160410,routine,2016-04-10,2016
79905,100,20160814,routine,2016-08-14,2016
79906,100,20161011,routine,2016-10-11,2016
79906,88,20170424,routine,2017-04-24,2017
79906,98,20160814,routine,2016-08-14,2016
79906,100,20160410,routine,2016-04-10,2016
79906,96,20150830,routine,2015-08-30,2015
79906,89,20150419,routine,2015-04-19,2015
79906,100,20170919,routine,2017-09-19,2017
79916,92,20171019,routine,2017-10-19,2017
79916,89,20160328,routine,2016-03-28,2016
79923,73,20151014,routine,2015-10-14,2015
79923,92,20170612,routine,2017-06-12,2017
79954,100,20170306,routine,2017-03-06,2017
79954,100,20160414,routine,2016-04-14,2016
79954,100,20150312,routine,2015-03-12,2015
79961,65,20170724,routine,2017-07-24,2017
79961,86,20170109,routine,2017-01-09,2017
79961,87,20160707,routine,2016-07-07,2016
79961,74,20160216,routine,2016-02-16,2016
79961,80,20150825,routine,2015-08-25,2015
79964,100,20160418,routine,2016-04-18,2016
79964,100,20171108,routine,2017-11-08,2017
79964,100,20151116,routine,2015-11-16,2015
79970,96,20151008,routine,2015-10-08,2015
79970,92,20161215,routine,2016-12-15,2016
79974,94,20161017,routine,2016-10-17,2016
79974,82,20171109,routine,2017-11-09,2017
79989,90,20171212,routine,2017-12-12,2017
79989,90,20150213,routine,2015-02-13,2015
79989,85,20150921,routine,2015-09-21,2015
79989,76,20170124,routine,2017-01-24,2017
80027,100,20171130,routine,2017-11-30,2017
80027,98,20160603,routine,2016-06-03,2016
80037,98,20161108,routine,2016-11-08,2016
80037,100,20151026,routine,2015-10-26,2015
80037,96,20171128,routine,2017-11-28,2017
80044,94,20170912,routine,2017-09-12,2017
80044,94,20151016,routine,2015-10-16,2015
80044,96,20160803,routine,2016-08-03,2016
80045,92,20160606,routine,2016-06-06,2016
80045,94,20150304,routine,2015-03-04,2015
80051,84,20160408,routine,2016-04-08,2016
80051,90,20150304,routine,2015-03-04,2015
80051,86,20170524,routine,2017-05-24,2017
80051,90,20171018,routine,2017-10-18,2017
80063,100,20150305,routine,2015-03-05,2015
80063,94,20170111,routine,2017-01-11,2017
80068,96,20150426,routine,2015-04-26,2015
80068,96,20160916,routine,2016-09-16,2016
80068,94,20171020,routine,2017-10-20,2017
80069,92,20150221,routine,2015-02-21,2015
80069,92,20160528,routine,2016-05-28,2016
80069,90,20161029,routine,2016-10-29,2016
80070,92,20150514,routine,2015-05-14,2015
80070,87,20161110,routine,2016-11-10,2016
80079,83,20160405,routine,2016-04-05,2016
80079,92,20170906,routine,2017-09-06,2017
80079,92,20160812,routine,2016-08-12,2016
80081,96,20171108,routine,2017-11-08,2017
80081,78,20170104,routine,2017-01-04,2017
80081,76,20160112,routine,2016-01-12,2016
80109,98,20160115,routine,2016-01-15,2016
80109,96,20170224,routine,2017-02-24,2017
80109,94,20180109,routine,2018-01-09,2018
80112,94,20170426,routine,2017-04-26,2017
80112,72,20160225,routine,2016-02-25,2016
80112,90,20171227,routine,2017-12-27,2017
80112,92,20160714,routine,2016-07-14,2016
80120,94,20170601,routine,2017-06-01,2017
80120,94,20160405,routine,2016-04-05,2016
80121,92,20161108,routine,2016-11-08,2016
80121,96,20171026,routine,2017-10-26,2017
80137,98,20150930,routine,2015-09-30,2015
80137,92,20161005,routine,2016-10-05,2016
80137,80,20170912,routine,2017-09-12,2017
80142,92,20150129,routine,2015-01-29,2015
80142,100,20170621,routine,2017-06-21,2017
80164,83,20170922,routine,2017-09-22,2017
80164,70,20160803,routine,2016-08-03,2016
80230,100,20171002,routine,2017-10-02,2017
80230,100,20160805,routine,2016-08-05,2016
80233,71,20170323,routine,2017-03-23,2017
80233,88,20150202,routine,2015-02-02,2015
80233,81,20160718,routine,2016-07-18,2016
80235,90,20151008,routine,2015-10-08,2015
80235,96,20171214,routine,2017-12-14,2017
80235,88,20170526,routine,2017-05-26,2017
80235,96,20161107,routine,2016-11-07,2016
80235,94,20160601,routine,2016-06-01,2016
80236,98,20150312,routine,2015-03-12,2015
80236,88,20170809,routine,2017-08-09,2017
80236,75,20161004,routine,2016-10-04,2016
80236,90,20160329,routine,2016-03-29,2016
80237,100,20160527,routine,2016-05-27,2016
80237,100,20150225,routine,2015-02-25,2015
80237,91,20151120,routine,2015-11-20,2015
80237,96,20171024,routine,2017-10-24,2017
80242,59,20170501,routine,2017-05-01,2017
80242,92,20150319,routine,2015-03-19,2015
80242,78,20160509,routine,2016-05-09,2016
80253,76,20170110,routine,2017-01-10,2017
80253,100,20160108,routine,2016-01-08,2016
80260,88,20160725,routine,2016-07-25,2016
80273,62,20160310,routine,2016-03-10,2016
80273,60,20170620,routine,2017-06-20,2017
80279,94,20161102,routine,2016-11-02,2016
80280,82,20160415,routine,2016-04-15,2016
80280,93,20161013,routine,2016-10-13,2016
80280,93,20170321,routine,2017-03-21,2017
80285,100,20150220,routine,2015-02-20,2015
80285,96,20160210,routine,2016-02-10,2016
80285,90,20170213,routine,2017-02-13,2017
80295,96,20180108,routine,2018-01-08,2018
80295,94,20160415,routine,2016-04-15,2016
80295,94,20170627,routine,2017-06-27,2017
80295,94,20161020,routine,2016-10-20,2016
80299,100,20160427,routine,2016-04-27,2016
80299,92,20150707,routine,2015-07-07,2015
80299,100,20161103,routine,2016-11-03,2016
80302,94,20171005,routine,2017-10-05,2017
80302,100,20160201,routine,2016-02-01,2016
80302,92,20161025,routine,2016-10-25,2016
80304,78,20150225,routine,2015-02-25,2015
80304,90,20170327,routine,2017-03-27,2017
80305,96,20150410,routine,2015-04-10,2015
80312,78,20170928,routine,2017-09-28,2017
80312,92,20150219,routine,2015-02-19,2015
80312,80,20160419,routine,2016-04-19,2016
80313,88,20160425,routine,2016-04-25,2016
80313,93,20170109,routine,2017-01-09,2017
80315,92,20160608,routine,2016-06-08,2016
80315,96,20170706,routine,2017-07-06,2017
80315,92,20171201,routine,2017-12-01,2017
80316,86,20180122,routine,2018-01-22,2018
80316,86,20170118,routine,2017-01-18,2017
80316,87,20160606,routine,2016-06-06,2016
80354,96,20160630,routine,2016-06-30,2016
80354,93,20170207,routine,2017-02-07,2017
80354,87,20171115,routine,2017-11-15,2017
80354,94,20150508,routine,2015-05-08,2015
80361,100,20150302,routine,2015-03-02,2015
80361,100,20160202,routine,2016-02-02,2016
80361,96,20170202,routine,2017-02-02,2017
80405,100,20150925,routine,2015-09-25,2015
80405,100,20170921,routine,2017-09-21,2017
80405,96,20161027,routine,2016-10-27,2016
80416,79,20160824,routine,2016-08-24,2016
80417,87,20161114,routine,2016-11-14,2016
80419,86,20171002,routine,2017-10-02,2017
